"PheCode","CUI","PheCode_desc","CUI_desc","cos_coderpp"
"PheCode:214.1","C0347429","Lipoma of skin and subcutaneous tissue","Lipoma of axilla",0.25411463401185486
"PheCode:202.2","C0079731","Non-Hodgkins lymphoma","B-Cell Lymphomas",0.4406416430082219
"PheCode:537","C0431579","Other disorders of stomach and duodenum","Dysmotility of stomach",-0.01446949659098326
"PheCode:741.5","C0263840","Hemarthrosis","Haemarthrosis involving lower leg",0.3077759663476065
"PheCode:619.3","C0027269","Noninflammatory disorders of cervix","Mucous retention cyst of cervix uteri",0.19860040702619777
"PheCode:695.7","C0027822","Prurigo and Lichen","Neurodermatitis",0.33067854473374664
"PheCode:246","C2940786","Other disorders of thyroid","Thyroid Hormone Resistance Syndrome",0.15860924729055026
"PheCode:296.22","C0349218","Major depressive disorder","Recurrent depressive disorder",0.2073150268695707
"PheCode:687.4","C0239652","Disturbance of skin sensation","Paresthesia of foot",0.15024432890014733
"PheCode:344","C0751409","Other paralytic syndromes","Upper Extremity Paresis",0.00568453870376109
"PheCode:371.1","C0008690","Uveitis, noninfectious or NOS","Chronic anterior uveitis",0.28374034215639493
"PheCode:707.2","C0023223","Chronic ulcer of leg or foot","Leg Ulcer",0.1965924785143415
"PheCode:512.8","C0240351","Cough","Morning cough",0.25940123652968294
"PheCode:282.9","C0520739","Other hereditary hemolytic anemias","Hereditary pyropoikilocytosis",0.20253383052781657
"PheCode:279.1","C0085110","Immunity deficiency","Severe Combined Immunodeficiency",0.41640609941354634
"PheCode:276.11","C0268009","Hyperosmolality and/or hypernatremia","Hyperosmolality",0.3729566651618919
"PheCode:315.2","C0349390","Speech and language disorder","Non-fluent aphasia",0.4002073111248126
"PheCode:008.5","C0558348","Bacterial enteritis","Bacterial gastroenteritis",0.4442957013916476
"PheCode:745","C0409326","Pain in joint","Anterior knee pain",0.21442922065420997
"PheCode:560.4","C0460048","Other intestinal obstruction","Large bowel obstruction",0.18122805893029215
"PheCode:459.9","C0585268","Circulatory disease NEC","Ischemic toe",0.09428064314483003
"PheCode:292.3","C0701811","Memory loss","Poor short-term memory",0.2926329591009236
"PheCode:279.1","C0398686","Immunity deficiency","Primary immune deficiency disorder",0.39118675093073896
"PheCode:687.4","C0241057","Disturbance of skin sensation","Burning sensation of skin",0.3525122051883309
"PheCode:427.11","C0039232","Paroxysmal supraventricular tachycardia","Tachycardia, Atrioventricular Nodal Reentry",0.2709568255943493
"PheCode:217.1","C0259781","Nevus, non-neoplastic","Compound nevus of skin",0.3772159130008427
"PheCode:560.4","C0238047","Other intestinal obstruction","Cecal volvulus",0.08578260976396912
"PheCode:736.2","C0575897","Acquired deformities of finger","Thumb deformity",0.21969659916376785
"PheCode:728","C0149732","Disorders of muscle, ligament, and fascia","Rupture of muscle",0.3139360050470423
"PheCode:729.7","C0436025","Nontraumatic compartment syndrome","Compartment syndrome of lower leg",0.35980337327555195
"PheCode:569.2","C0400877","Gastrointestinal complications","Postoperative ileus",0.22177132645595388
"PheCode:739","C0158118","Contracture of joint","Contracture of multiple joints",0.4464674258597307
"PheCode:430.3","C0582730","Subdural hemorrhage","Chronic intracranial subdural hematoma",0.24294260702702847
"PheCode:591","C0262421","Urinary tract infection","Chronic urinary tract infection",0.2592792751187775
"PheCode:739","C0409354","Contracture of joint","Flexion contracture of hip",0.14487680497480598
"PheCode:442.8","C0264972","Aneurysm of other specified artery","Aneurysm of hepatic artery",0.10766712255940608
"PheCode:756.5","C0432215","Congenital osteodystrophies","Progressive pseudorheumatoid dysplasia",0.3104144600612453
"PheCode:800.3","C0435884","Fracture of tibia and fibula","Closed fracture distal tibia",0.1961122559273079
"PheCode:801","C0435890","Fracture of ankle and foot","Closed fracture of medial malleolus",0.13839208191071267
"PheCode:199","C0018915","Neoplasm of uncertain behavior","Hemangioendothelioma",0.11981495058858328
"PheCode:250.42","C0342301","Other abnormal glucose","Acute hyperglycemia",0.12982714346459737
"PheCode:745","C0162296","Pain in joint","Polyarthralgia",0.4970597218159636
"PheCode:362.8","C0271046","Retinal hemorrhage/ischemia","Deep retinal hemorrhage",0.3231433496976873
"PheCode:204.4","C0456844","Multiple myeloma","Light chain myeloma",0.4373905403162073
"PheCode:681.2","C0702176","Cellulitis and abscess of face/neck","Cervical abscess",0.2091594460446992
"PheCode:788","C0340854","Syncope and collapse","Syncope, Situational",0.26500873355227184
"PheCode:350.2","C0231690","Abnormality of gait","Titubation",0.07440562420298237
"PheCode:747.1","C0265903","Cardiac congenital anomalies","Single coronary artery",0.2261418173361145
"PheCode:277.1","C0162532","Disorders of porphyrin metabolism","Variegate Porphyria",0.08493241594677549
"PheCode:282.9","C0002878","Other hereditary hemolytic anemias","Anemia, Hemolytic",0.18807602458131611
"PheCode:506","C0340013","Empyema and pneumothorax","Loculated empyema",0.3290971986695391
"PheCode:803.3","C0435521","Fracture of clavicle or scapula","Closed fracture of sternal end of clavicle",0.21253383963445144
"PheCode:740.11","C0409954","Osteoarthrosis, localized, primary","Osteoarthritis of elbow",0.2854487011164499
"PheCode:691.3","C1848411","Congenital pigmentary anomalies of skin","XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP E",0.18331736963965356
"PheCode:801","C0578705","Fracture of ankle and foot","Closed fracture of phalanx of foot",0.09397187376016958
"PheCode:351","C0393888","Other peripheral nerve disorders","Radial nerve compression",0.11164421242387064
"PheCode:626.13","C0025345","Irregular menstrual cycle","Menstruation Disturbances",0.3559854940052163
"PheCode:736","C0264150","Other acquired deformities of limbs","Acquired deformity of ankle AND/OR foot",0.1945959392803669
"PheCode:332","C0586392","Parkinson's disease","Parkinsonian tremor",0.32929793129671053
"PheCode:687.4","C0587054","Disturbance of skin sensation","Numbness of finger",0.21473686732506897
"PheCode:835","C0158061","Internal derangement of knee","Derangement of posterior horn of lateral meniscus",0.1375955365526773
"PheCode:395.1","C0428811","Nonrheumatic mitral valve disorders","Mitral valve annular calcification",0.13075502910898526
"PheCode:601.8","C0581395","Other inflammatory disorders of male genital organs","Penile Infection",-0.03269582265087812
"PheCode:735","C0410773","Acquired foot deformities","Adductus deformity of foot",0.2452203119196867
"PheCode:213","C0029440","Benign neoplasm of bone and articular cartilage","Osteoma",0.350777065696613
"PheCode:803.2","C0159716","Fracture of radius and ulna","Closed fracture of head of radius",-0.00569162187052652
"PheCode:531.3","C0341233","Duodenal ulcer","Acute duodenal ulcer",0.46152324632027175
"PheCode:565","C0237326","Anal and rectal conditions","Dyschezia",0.09403527851258228
"PheCode:202.2","C0240803","Non-Hodgkins lymphoma","Primary cerebral lymphoma",0.2098477945369565
"PheCode:350.2","C0231712","Abnormality of gait","Waddling gait",0.23150234971443856
"PheCode:716.2","C0574951","Unspecified monoarthritis","Knee joint inflamed",0.2217534939460448
"PheCode:420.22","C0031048","Chronic pericarditis","Pericarditis, Constrictive",0.11404609060876596
"PheCode:530.3","C0341136","Stricture and stenosis of esophagus","Esophageal web / ring",0.3058875623771645
"PheCode:212","C0396072","Benign neoplasm of respiratory and intrathoracic organs","Laryngeal papillomatosis",0.03012007686685459
"PheCode:591","C0729524","Urinary tract infection","Bacterial urinary infection",0.4045813958027602
"PheCode:426.8","C0264909","Other cardiac conduction disorders","Intraventricular conduction defect",0.08997319241651686
"PheCode:090","C2931317","Sexually transmitted infections (not HIV or hepatitis)","Primary syphilis",0.25737923203720153
"PheCode:344","C0427068","Other paralytic syndromes","Monoparesis of lower limb",0.07450394815826974
"PheCode:550.1","C0401074","Inguinal hernia","Irreducible inguinal hernia",0.2918357009284164
"PheCode:274.1","C0221248","Gout","Tophus",0.4634918789595943
"PheCode:440","C0425680","Atherosclerosis","Hardened arteries",0.24538744122585443
"PheCode:859","C0033587","Complication due to other implant and internal device","Prosthesis Loosening",0.1324306451752369
"PheCode:362","C0423434","Other retinal disorders","Subretinal fibrosis",0.30793194989134126
"PheCode:379.4","C0549122","Anomalies of pupillary function","Relative afferent pupillary defect",0.3140236499054073
"PheCode:567","C0341504","Peritonitis and retroperitoneal infections","Purulent peritonitis",0.2945872020680739
"PheCode:292.6","C0233774","Hallucinations","Hallucinations, Somatic",0.3603117536069605
"PheCode:010","C0152524","Tuberculosis","Primary tuberculous complex",0.13941300939913348
"PheCode:215","C0027809","Other benign neoplasm of connective and other soft tissue","Neurilemmoma",0.2399821372847301
"PheCode:755.1","C1267087","Congenital deformities of feet","Accessory navicular bone of foot (disorder)",0.1935121088049287
"PheCode:577","C0341491","Diseases of pancreas","Pancreatic duct obstruction",0.1476460173714849
"PheCode:907","C0273532","Injuries to the nervous system","Injury of tibial nerve",0.03058236796688842
"PheCode:172.3","C2314897","Carcinoma in situ of skin","Skin Squamous Cell Carcinoma In Situ",0.41677286866217134
"PheCode:340","C0042331","Migraine","Migraine Variant",0.3788925780406144
"PheCode:228","C0238246","Hemangioma and lymphangioma, any site","Hemangioma of liver",0.2508416624118698
"PheCode:703","C0240434","Diseases of nail, NOS","Nail deformity",0.2737994590994395
"PheCode:214.1","C0153968","Lipoma of skin and subcutaneous tissue","Lipoma of skin and subcutaneous tissue of face",0.43613606631122215
"PheCode:759","C0037205","Other and unspecified congenital anomalies","Sirenomelia",0.10284587053948166
"PheCode:760","C0423685","Back pain","Acute thoracic back pain",0.1935288521682164
"PheCode:364","C0344259","Corneal opacity and other disorders of cornea","Vortex keratopathy",0.25876290664545615
"PheCode:078","C0343730","Viral warts & HPV","Perianal warts",0.2714547189683223
"PheCode:795.8","C0580555","Abnormal tumor markers","Prostate specific antigen abnormal",0.2990297380771366
"PheCode:327.4","C0541798","Insomnia","Terminal insomnia",0.413855659399724
"PheCode:714.1","C0409651","Rheumatoid arthritis","Seropositive rheumatoid arthritis",0.4232096984491639
"PheCode:250.1","C2732402","Type 1 diabetes","Type 1 diabetes mellitus uncontrolled",0.12207084901272984
"PheCode:395","C0040961","Heart valve disorders","Tricuspid Valve Insufficiency",0.2113475767598664
"PheCode:300.12","C0154457","Agorophobia, social phobia, and panic disorder","Agoraphobia with panic attacks",0.38698336608732914
"PheCode:571.5","C2711227","Other chronic nonalcoholic liver disease","Steatohepatitis",0.12417859783013992
"PheCode:703","C0546956","Diseases of nail, NOS","Trachyonychia",0.1571443300260635
"PheCode:840.3","C0272891","Joint/ligament sprain","Knee sprain",0.3923414148342773
"PheCode:727.1","C0410139","Synovitis and tenosynovitis","Tenosynovitis of fingers",0.2519823672894129
"PheCode:782.3","C0235437","Edema","Dependent edema",0.4218458614677933
"PheCode:227.3","C0346306","Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)","Pituitary microadenoma",0.3278113242186691
"PheCode:213","C0029441","Benign neoplasm of bone and articular cartilage","Osteoid osteoma",0.22258384880521975
"PheCode:870.3","C0160514","Other open wound of head and face","Open wound of forehead",0.18794676994786613
"PheCode:365","C0149893","Glaucoma","Secondary glaucoma",0.4553859658357554
"PheCode:871.4","C0433000","Open wound of toe(s)","Laceration of toe",0.1757070996132963
"PheCode:285","C0472711","Other anemias","Dilutional anemia",0.3043670681544632
"PheCode:465.2","C0031350","Acute pharyngitis","Pharyngitis",0.3816551552810551
"PheCode:199","C0018922","Neoplasm of uncertain behavior","hemangiopericytoma",0.17748760891159224
"PheCode:296.22","C0221480","Major depressive disorder","Recurrent depression",0.2078303765506989
"PheCode:158","C0349536","Neoplasm of unspecified nature of digestive system","Small Intestinal Carcinoid Tumor",0.11733212680835786
"PheCode:389.1","C1848641","Sensorineural hearing loss","Profound sensorineural hearing loss",0.4718890307329918
"PheCode:830","C0434612","Dislocation","Closed traumatic dislocation of wrist",-0.0517779170168581
"PheCode:686","C0345989","Other local infections of skin and subcutaneous tissue","Infection of sebaceous cyst",0.14956933060745786
"PheCode:054","C0343575","Herpes simplex","Chronic herpes simplex",0.4042482933395475
"PheCode:858","C0410830","Complication of internal orthopedic device","Loosening of screw",0.03941346719523479
"PheCode:608","C0282005","Other disorders of male genital organs","Swelling of scrotum",0.03096473347376371
"PheCode:977","C0570562","Personal history of allergy to medicinal agents","Contrast media allergy",0.2309801657949709
"PheCode:442.1","C0340630","Aortic aneurysm","Aortic Aneurysm, Thoracoabdominal",0.40456175517888343
"PheCode:455","C0155785","Hemorrhoids","External hemorrhoids with other complications",0.20309666367696236
"PheCode:345.11","C0014548","Generalized convulsive epilepsy","Epilepsy, Generalized",0.30782986037056725
"PheCode:274.2","C0033802","Crystal arthropathies","Pseudogout",0.27629939741408416
"PheCode:836","C0409760","Traumatic arthropathy","Traumatic arthropathy of the shoulder region",0.32738370259514255
